customer_id,customer_region,customer_age_band,customer_tenure_months,preferred_language,accessibility_support_flag
CUST0106024,Northern Ireland,25-34,25,English,0
CUST0184538,East Midlands,45-54,7,English,0
CUST0007437,Scotland,45-54,73,Polish,0
CUST0126542,Yorkshire,65+,56,English,0
CUST0081507,Scotland,45-54,12,English,0
CUST0048510,London,55-64,30,English,0
CUST0189689,North West,25-34,21,English,0
CUST0011115,Yorkshire,18-24,10,English,0
CUST0025320,West Midlands,35-44,40,English,0
CUST0186734,South East,55-64,51,English,0
CUST0117523,West Midlands,45-54,7,English,0
CUST0080401,Scotland,25-34,17,English,0
CUST0174644,North West,45-54,54,English,0
CUST0006004,West Midlands,45-54,29,English,0
CUST0041985,London,25-34,25,English,0
CUST0154581,London,25-34,30,English,0
CUST0168810,London,65+,16,English,1
CUST0191500,North West,55-64,72,English,0
CUST0111857,London,55-64,71,English,0
CUST0062750,North West,25-34,63,English,0
CUST0128971,North West,55-64,21,Polish,0
CUST0077566,London,55-64,9,English,0
CUST0077204,Yorkshire,35-44,24,English,0
CUST0078164,,45-54,49,English,0
CUST0125712,North West,35-44,41,Welsh,0
CUST0194608,London,25-34,48,English,0
CUST0146904,London,25-34,42,English,0
CUST0095718,London,18-24,99,English,0
CUST0145702,South East,55-64,37,English,0
CUST0182128,South East,35-44,25,English,0
CUST0068868,Yorkshire,35-44,45,Polish,0
CUST0024561,West Midlands,35-44,14,Polish,0
CUST0130297,North West,55-64,61,English,0
CUST0017729,North West,18-24,15,English,0
CUST0136132,North West,65+,32,English,0
CUST0109559,East Midlands,55-64,34,English,0
CUST0042741,North West,35-44,48,Urdu,0
CUST0186857,West Midlands,25-34,33,English,0
CUST0059783,West Midlands,25-34,44,English,0
CUST0044401,North West,45-54,38,English,0
CUST0138519,South East,35-44,70,English,0
CUST0063411,Yorkshire,25-34,7,Polish,0
CUST0131482,London,45-54,27,English,0
CUST0144478,London,35-44,31,English,0
CUST0189684,London,18-24,48,Punjabi,1
CUST0194597,West Midlands,65+,9,English,0
CUST0197316,London,35-44,14,English,1
CUST0035674,Scotland,45-54,12,English,0
CUST0124622,South East,45-54,20,Urdu,0
CUST0068464,West Midlands,45-54,18,English,0
CUST0192870,East Midlands,65+,18,English,0
CUST0014461,Scotland,35-44,17,English,0
CUST0024779,North West,35-44,25,English,0
CUST0043368,South West,45-54,29,English,0
CUST0048902,South East,45-54,73,English,0
CUST0144338,Wales,45-54,93,English,0
CUST0003160,Yorkshire,35-44,2,English,0
CUST0033742,Wales,35-44,16,Polish,0
CUST0162701,South East,55-64,72,English,0
CUST0072297,South East,25-34,34,English,0
CUST0070671,London,55-64,10,Romanian,0
CUST0011616,Yorkshire,65+,30,English,0
CUST0048265,North West,55-64,36,English,0
CUST0020540,Northern Ireland,45-54,23,English,0
CUST0163957,London,45-54,107,English,0
CUST0007356,Yorkshire,55-64,60,Polish,0
CUST0104591,London,25-34,15,English,0
CUST0192644,Wales,25-34,72,English,0
CUST0092126,Yorkshire,65+,28,English,1
CUST0044989,London,35-44,60,English,0
CUST0169873,East Midlands,45-54,40,English,0
CUST0142074,West Midlands,55-64,21,English,0
CUST0010913,North West,35-44,62,Punjabi,0
CUST0095497,Scotland,25-34,11,English,0
CUST0034998,South West,55-64,63,English,0
CUST0139290,London,35-44,15,Welsh,0
CUST0113226,East Midlands,35-44,77,English,0
CUST0066857,Yorkshire,45-54,19,Punjabi,0
CUST0050673,East Midlands,55-64,21,English,0
CUST0155040,Scotland,35-44,7,English,0
CUST0087749,Yorkshire,35-44,29,English,0
CUST0177322,London,25-34,21,English,0
CUST0022972,Scotland,25-34,17,English,0
CUST0098245,Scotland,45-54,43,English,0
CUST0003225,Yorkshire,45-54,20,English,0
CUST0048726,South West,35-44,50,English,0
CUST0138456,Scotland,18-24,32,English,0
CUST0027830,Scotland,55-64,86,English,0
CUST0036052,South East,65+,21,English,0
CUST0032874,South East,35-44,21,Urdu,0
CUST0022665,North West,35-44,29,English,0
CUST0022485,South East,45-54,2,English,0
CUST0180701,Wales,55-64,32,English,0
CUST0137264,South East,35-44,22,English,0
CUST0036722,Northern Ireland,35-44,9,English,0
CUST0035363,London,35-44,32,English,0
CUST0163183,East Midlands,35-44,20,English,0
CUST0103263,South West,55-64,32,English,0
CUST0115757,South West,35-44,66,Urdu,0
CUST0019906,Yorkshire,25-34,6,English,0
CUST0115530,Wales,55-64,32,English,0
CUST0063032,North West,55-64,13,English,0
CUST0162132,North West,18-24,24,English,0
CUST0194396,North West,25-34,41,English,0
CUST0199002,West Midlands,65+,26,English,0
CUST0104712,London,55-64,9,English,0
CUST0146281,North West,18-24,52,English,0
CUST0123608,Yorkshire,45-54,51,Urdu,0
CUST0167600,North West,35-44,49,English,0
CUST0157049,London,18-24,29,English,0
CUST0053668,Yorkshire,18-24,80,English,0
CUST0028530,East Midlands,35-44,103,English,0
CUST0156166,West Midlands,35-44,30,English,0
CUST0037050,North West,55-64,43,English,0
CUST0182794,London,35-44,33,English,0
CUST0066121,Scotland,45-54,34,English,0
CUST0014521,Yorkshire,25-34,14,English,0
CUST0146188,South East,25-34,53,English,0
CUST0187448,Yorkshire,25-34,21,English,0
CUST0142178,South East,35-44,23,English,0
CUST0106925,West Midlands,25-34,59,English,0
CUST0048825,Yorkshire,35-44,13,English,0
CUST0128278,North West,45-54,22,Urdu,0
CUST0047530,North West,35-44,21,English,0
CUST0018590,Northern Ireland,18-24,30,English,0
CUST0141137,Northern Ireland,55-64,68,Romanian,0
CUST0023649,South East,35-44,38,English,0
CUST0082474,London,18-24,44,English,0
CUST0173737,London,55-64,61,Urdu,0
CUST0189654,Wales,65+,2,English,0
CUST0090779,North West,55-64,81,English,0
CUST0108999,London,65+,42,English,0
CUST0066581,North West,35-44,36,English,0
CUST0085345,London,65+,45,English,0
CUST0039837,East Midlands,35-44,8,English,0
CUST0194399,Northern Ireland,25-34,26,English,0
CUST0108674,Yorkshire,18-24,44,English,0
CUST0062247,London,25-34,64,English,0
CUST0116915,North West,55-64,4,Welsh,0
CUST0060586,London,18-24,58,English,0
CUST0113189,London,65+,21,English,0
CUST0136051,South West,55-64,55,English,0
CUST0172107,West Midlands,35-44,83,English,0
CUST0027282,Scotland,55-64,33,English,0
CUST0027075,North West,25-34,50,English,0
CUST0098351,South East,35-44,72,English,0
CUST0056091,West Midlands,18-24,91,English,0
CUST0040744,West Midlands,45-54,21,English,0
CUST0002467,South East,35-44,35,English,0
CUST0192615,Scotland,35-44,24,English,0
CUST0071203,East Midlands,55-64,11,English,0
CUST0191011,Scotland,55-64,56,English,0
CUST0185531,Yorkshire,45-54,12,English,0
CUST0030785,Yorkshire,18-24,28,English,0
CUST0162571,Yorkshire,35-44,26,English,0
CUST0074709,North West,55-64,48,English,1
CUST0040132,London,25-34,59,English,0
CUST0006197,North West,25-34,52,English,0
CUST0032011,North West,45-54,22,English,0
CUST0065424,South East,18-24,47,Polish,0
CUST0008623,Wales,55-64,41,English,0
CUST0076005,West Midlands,45-54,31,English,0
CUST0170679,Scotland,18-24,66,English,0
CUST0072929,Wales,45-54,51,English,0
CUST0032324,East Midlands,55-64,58,English,0
CUST0172944,East Midlands,45-54,43,English,0
CUST0182324,South West,35-44,60,English,0
CUST0069353,Yorkshire,45-54,24,English,0
CUST0092409,Scotland,55-64,24,English,0
CUST0159962,Yorkshire,45-54,55,English,0
CUST0035847,East Midlands,55-64,49,English,0
CUST0157929,,65+,15,English,0
CUST0083840,Scotland,45-54,36,English,0
CUST0181777,East Midlands,25-34,14,Welsh,0
CUST0087494,South East,35-44,49,English,0
CUST0144730,West Midlands,45-54,5,English,0
CUST0103248,North West,65+,33,Welsh,0
CUST0175868,Scotland,35-44,90,English,0
CUST0011529,London,65+,24,English,0
CUST0170168,London,45-54,114,English,0
CUST0132009,London,25-34,25,English,0
CUST0191983,East Midlands,45-54,34,English,0
CUST0047587,North West,45-54,26,English,0
CUST0074998,Yorkshire,25-34,39,English,0
CUST0033571,South West,25-34,22,English,0
CUST0114271,East Midlands,25-34,8,English,0
CUST0099312,East Midlands,45-54,46,English,0
CUST0058172,South East,45-54,23,English,0
CUST0134649,West Midlands,45-54,24,English,0
CUST0160895,East Midlands,35-44,1,English,0
CUST0058500,London,25-34,29,English,0
CUST0189145,Wales,25-34,21,English,0
CUST0192769,Scotland,45-54,19,English,0
CUST0051911,Yorkshire,35-44,9,English,0
CUST0193686,London,25-34,43,Welsh,0
CUST0152623,London,35-44,21,English,0
CUST0042613,South West,18-24,12,English,0
CUST0159255,North West,25-34,49,English,0
CUST0144955,Wales,55-64,12,English,0
CUST0137633,West Midlands,55-64,61,English,0
CUST0014861,London,25-34,26,English,0
CUST0076059,South West,35-44,52,English,0
CUST0091522,South East,25-34,94,Polish,0
CUST0188585,Scotland,45-54,9,English,0
CUST0020174,London,45-54,14,English,0
CUST0125151,London,35-44,23,Polish,0
CUST0067781,London,18-24,65,English,0
CUST0026007,East Midlands,55-64,20,English,0
CUST0000076,Scotland,55-64,44,English,0
CUST0019007,Scotland,18-24,26,English,0
CUST0184872,North West,25-34,65,English,0
CUST0042235,West Midlands,25-34,15,English,0
CUST0143712,Yorkshire,55-64,61,English,0
CUST0054437,North West,18-24,28,English,0
CUST0053192,North West,25-34,39,English,0
CUST0171451,London,25-34,12,English,0
CUST0091978,South East,55-64,12,English,0
CUST0055574,South West,25-34,0,English,0
CUST0180528,Yorkshire,25-34,65,English,0
CUST0163150,Wales,35-44,20,English,0
CUST0137542,,25-34,81,English,0
CUST0184811,South East,35-44,6,English,0
CUST0181383,West Midlands,35-44,51,English,0
CUST0031317,West Midlands,45-54,27,English,0
CUST0014111,West Midlands,35-44,49,English,0
CUST0136769,Wales,25-34,61,English,0
CUST0039055,East Midlands,55-64,7,English,0
CUST0073478,South West,18-24,30,English,0
CUST0042526,South East,65+,21,English,1
CUST0112458,East Midlands,65+,63,English,0
CUST0124407,South East,35-44,20,English,0
CUST0189299,North West,25-34,5,English,0
CUST0063451,East Midlands,18-24,79,English,0
CUST0027344,Yorkshire,35-44,52,English,0
CUST0120833,South East,25-34,45,English,0
CUST0005669,West Midlands,35-44,50,English,0
CUST0177061,East Midlands,55-64,36,English,0
CUST0065093,North West,18-24,18,English,0
CUST0134902,North West,45-54,42,English,0
CUST0064252,South East,25-34,51,English,0
CUST0124393,Yorkshire,18-24,19,English,0
CUST0049737,South East,35-44,20,English,0
CUST0196307,London,45-54,8,English,0
CUST0153706,South East,45-54,12,English,0
CUST0177948,London,25-34,23,English,0
CUST0012613,East Midlands,18-24,39,English,0
CUST0008030,North West,35-44,43,English,0
CUST0092078,North West,35-44,33,English,0
CUST0064580,London,25-34,58,English,0
CUST0002981,London,55-64,113,English,0
CUST0090197,South East,65+,90,English,0
CUST0073576,London,55-64,24,English,0
CUST0120249,Wales,45-54,16,English,0
CUST0032787,London,45-54,77,English,0
CUST0121480,London,65+,38,English,0
CUST0137911,South West,18-24,8,English,1
CUST0134604,Wales,25-34,57,English,0
CUST0194629,North West,25-34,21,English,0
CUST0137836,Yorkshire,45-54,22,Punjabi,0
CUST0000697,Wales,25-34,20,English,0
CUST0090157,West Midlands,45-54,34,English,0
CUST0164728,Wales,18-24,49,English,0
CUST0057482,Northern Ireland,65+,26,English,0
CUST0165461,London,25-34,38,English,0
CUST0000494,East Midlands,25-34,4,English,0
CUST0073704,South West,25-34,21,English,0
CUST0140658,London,35-44,41,English,0
CUST0107380,West Midlands,35-44,34,English,0
CUST0150467,Yorkshire,25-34,51,English,0
CUST0011851,North West,25-34,14,English,0
CUST0096573,East Midlands,35-44,29,English,0
CUST0186578,London,65+,11,Romanian,0
CUST0173643,East Midlands,35-44,40,English,0
CUST0166395,London,25-34,37,English,0
CUST0016853,South West,45-54,2,English,0
CUST0043123,London,55-64,12,English,0
CUST0168005,Yorkshire,25-34,78,English,0
CUST0172373,South West,55-64,6,Welsh,1
CUST0096133,South East,35-44,30,English,0
CUST0141599,South East,35-44,57,English,0
CUST0058450,North West,35-44,21,Urdu,0
CUST0084958,North West,25-34,12,English,0
CUST0040443,South West,45-54,37,English,0
CUST0194234,Yorkshire,18-24,13,English,0
CUST0065149,Scotland,45-54,34,English,0
CUST0126614,East Midlands,25-34,39,English,0
CUST0109362,Wales,35-44,17,English,0
CUST0022806,London,55-64,20,English,0
CUST0179117,London,18-24,70,English,0
CUST0092972,London,55-64,46,English,0
CUST0103747,Wales,55-64,32,English,0
CUST0009985,Scotland,45-54,14,Romanian,0
CUST0152972,South West,35-44,35,English,0
CUST0092965,Scotland,25-34,29,Urdu,0
CUST0104548,Scotland,25-34,50,English,0
CUST0175181,East Midlands,45-54,62,English,0
CUST0184791,South East,45-54,16,English,0
CUST0065715,Yorkshire,55-64,15,English,0
CUST0181414,Yorkshire,25-34,29,English,0
CUST0105278,North West,55-64,16,English,0
CUST0143875,London,55-64,46,English,0
CUST0066154,North West,65+,77,English,0
CUST0121828,Wales,65+,31,English,0
CUST0189794,London,35-44,102,English,0
CUST0134772,London,45-54,104,English,0
CUST0146818,Scotland,35-44,51,English,0
CUST0194621,Scotland,35-44,17,English,0
CUST0003510,London,35-44,36,English,0
CUST0151607,Yorkshire,45-54,6,English,0
CUST0117785,South West,35-44,52,English,0
CUST0054197,North West,35-44,55,Romanian,0
CUST0071312,Northern Ireland,35-44,28,English,0
CUST0005211,London,35-44,13,English,0
CUST0158097,London,45-54,14,English,0
CUST0143906,South West,25-34,28,English,0
CUST0151207,North West,65+,52,English,0
CUST0078935,East Midlands,55-64,8,Polish,0
CUST0180431,,35-44,22,English,0
CUST0016590,South East,25-34,9,English,0
CUST0163960,West Midlands,55-64,40,English,0
CUST0135703,London,25-34,25,Punjabi,0
CUST0191323,Wales,35-44,43,English,0
CUST0135503,South West,45-54,20,English,0
CUST0087777,Scotland,25-34,21,English,0
CUST0162303,Wales,45-54,38,English,0
CUST0142994,South West,35-44,85,English,0
CUST0088801,West Midlands,35-44,12,English,0
CUST0099455,London,45-54,46,English,0
CUST0195602,Yorkshire,65+,8,Polish,0
CUST0018315,London,18-24,28,English,0
CUST0020613,South West,18-24,21,English,0
CUST0072111,London,45-54,70,English,0
CUST0067169,North West,45-54,48,English,0
CUST0051612,South East,55-64,35,English,0
CUST0059280,North West,55-64,28,English,1
CUST0165325,North West,25-34,105,English,0
CUST0068014,Yorkshire,65+,40,English,0
CUST0142193,South West,45-54,5,English,0
CUST0125720,East Midlands,25-34,11,English,0
CUST0039376,Northern Ireland,18-24,9,English,0
CUST0117251,Northern Ireland,45-54,19,English,0
CUST0049364,South East,35-44,39,English,0
CUST0014556,South East,18-24,27,English,0
CUST0047776,Northern Ireland,35-44,30,English,0
CUST0022774,Yorkshire,45-54,16,English,0
CUST0007200,South East,18-24,79,English,0
CUST0120191,East Midlands,35-44,98,English,0
CUST0185131,West Midlands,55-64,59,English,0
CUST0062566,West Midlands,25-34,31,English,0
CUST0195194,London,25-34,52,English,0
CUST0061984,Wales,18-24,26,English,0
CUST0038225,Yorkshire,45-54,50,Romanian,0
CUST0010855,London,25-34,66,English,0
CUST0138331,West Midlands,35-44,76,English,0
CUST0065860,Wales,55-64,23,English,0
CUST0035335,,45-54,33,English,0
CUST0178028,London,25-34,2,English,0
CUST0158218,London,45-54,66,English,0
CUST0132999,London,35-44,32,English,0
CUST0069294,Northern Ireland,35-44,16,English,0
CUST0096037,West Midlands,25-34,2,English,0
CUST0182612,Yorkshire,35-44,17,English,0
CUST0066888,London,55-64,14,English,0
CUST0074480,South East,45-54,39,Polish,0
CUST0104703,London,35-44,43,English,0
CUST0191421,Wales,55-64,43,English,0
CUST0025780,North West,35-44,38,Welsh,0
CUST0054287,Northern Ireland,18-24,10,English,0
CUST0173555,Yorkshire,18-24,31,English,0
CUST0120787,South West,25-34,29,English,0
CUST0192356,South West,55-64,22,English,0
CUST0118186,South West,25-34,13,English,0
CUST0181159,North West,25-34,45,English,0
CUST0136500,North West,55-64,39,Urdu,0
CUST0112134,South East,65+,15,English,0
CUST0154418,South East,35-44,10,English,0
CUST0079433,West Midlands,25-34,82,English,0
CUST0105209,South West,65+,13,English,0
CUST0100984,South East,65+,2,Punjabi,0
CUST0021954,London,45-54,60,English,0
CUST0137402,Wales,25-34,19,Urdu,0
CUST0011082,South East,18-24,33,English,0
CUST0077124,,55-64,42,English,0
CUST0165888,London,35-44,25,Welsh,0
CUST0077534,East Midlands,25-34,34,English,0
CUST0003241,London,45-54,29,English,0
CUST0054147,,35-44,51,English,0
CUST0181667,London,25-34,63,English,0
CUST0096732,South East,65+,19,Romanian,0
CUST0044396,London,35-44,54,English,0
CUST0091500,South East,25-34,2,Urdu,0
CUST0118006,North West,45-54,73,English,0
CUST0005971,Northern Ireland,25-34,7,English,1
CUST0191999,North West,25-34,38,English,0
CUST0042154,South West,18-24,9,English,0
CUST0147269,South West,35-44,73,English,0
CUST0074081,North West,45-54,57,English,0
CUST0130835,Yorkshire,55-64,10,English,0
CUST0049232,Yorkshire,55-64,67,English,0
CUST0144428,Northern Ireland,45-54,56,English,0
CUST0104312,South East,35-44,16,Welsh,0
CUST0026121,North West,18-24,68,English,0
CUST0118758,Scotland,65+,30,English,0
CUST0196210,London,18-24,44,Urdu,0
CUST0094369,West Midlands,55-64,6,English,0
CUST0051038,South East,25-34,14,English,0
CUST0066535,East Midlands,55-64,41,English,0
CUST0092224,London,35-44,35,English,0
CUST0022237,Yorkshire,45-54,10,English,0
CUST0157924,South East,25-34,19,English,0
CUST0073970,London,25-34,50,English,1
CUST0183958,Yorkshire,45-54,26,English,0
CUST0186999,Scotland,55-64,15,English,0
CUST0145510,East Midlands,55-64,33,English,0
CUST0049502,Yorkshire,25-34,32,English,0
CUST0127343,London,35-44,67,English,0
CUST0055592,Scotland,45-54,27,English,0
CUST0117680,North West,25-34,36,English,0
CUST0135096,Yorkshire,65+,42,English,0
CUST0159179,West Midlands,18-24,5,English,0
CUST0190909,Yorkshire,35-44,24,English,0
CUST0009102,South East,35-44,34,English,0
CUST0190354,Wales,25-34,25,English,0
CUST0018488,South East,45-54,60,English,0
CUST0167203,South East,45-54,38,Welsh,0
CUST0005706,West Midlands,18-24,14,Urdu,0
CUST0096143,Yorkshire,25-34,21,English,0
CUST0085132,South East,35-44,37,English,0
CUST0047976,West Midlands,55-64,46,English,0
CUST0081029,South East,35-44,98,English,0
CUST0006466,,45-54,10,English,0
CUST0037683,London,65+,59,English,0
CUST0138887,South East,55-64,57,English,0
CUST0175650,East Midlands,45-54,49,English,0
CUST0067430,South West,25-34,48,English,0
CUST0111213,Yorkshire,45-54,41,English,0
CUST0076291,West Midlands,55-64,25,English,0
CUST0058578,North West,25-34,8,English,0
CUST0059662,South West,45-54,31,English,0
CUST0186104,North West,35-44,30,Punjabi,0
CUST0094610,Scotland,25-34,37,English,0
CUST0022037,London,35-44,23,English,0
CUST0070816,South West,25-34,33,English,0
CUST0187202,London,18-24,50,English,0
CUST0013070,Northern Ireland,55-64,55,Romanian,0
CUST0149812,North West,35-44,46,English,0
CUST0110273,Scotland,25-34,20,Romanian,0
